Date,GOOG,MSFT,AAPL
2023-07-05,121.90538024902344,332.9724426269531,189.43333435058594
2023-07-06,120.21542358398438,336.0446472167969,189.90858459472656
2023-07-07,119.43009185791016,332.0566101074219,188.7897491455078
2023-07-10,116.17941284179688,326.74920654296875,186.74029541015625
2023-07-11,117.01445007324219,327.3793640136719,186.21554565429688
2023-07-12,118.91316986083984,332.0369873046875,187.88880920410156
2023-07-13,124.09237670898438,337.413330078125,188.6511688232422
2023-07-14,124.95723724365234,339.95379638671875,188.79971313476562
2023-07-17,124.32101440429688,340.43634033203125,192.0669708251953
2023-07-18,123.3468017578125,353.98565673828125,191.80953979492188
2023-07-19,122.05448913574219,349.6431884765625,193.1659698486328
2023-07-20,118.82369995117188,341.5589294433594,191.2154998779297
2023-07-21,119.59909057617188,338.5063781738281,190.03729248046875
2023-07-24,121.1598129272461,339.82586669921875,190.83926391601562
2023-07-25,122.0644302368164,345.6059875488281,191.7006378173828
2023-07-26,128.8938446044922,332.59820556640625,192.57192993164062
2023-07-27,129.1025848388672,325.65618896484375,191.3046112060547
2023-07-28,132.22402954101562,333.18902587890625,193.8887176513672
2023-07-31,132.32347106933594,330.7765808105469,194.50259399414062
2023-08-01,131.11065673828125,331.19012451171875,193.6708984375
2023-08-02,127.87986755371094,322.4854736328125,190.67095947265625
2023-08-03,128.0091094970703,321.6583251953125,189.27491760253906
2023-08-04,127.78044128417969,322.7611999511719,180.18594360351562
2023-08-07,131.1603546142578,325.0555114746094,177.07705688476562
2023-08-08,131.0609588623047,321.05767822265625,178.01763916015625
2023-08-09,129.3809356689453,317.2961730957031,176.42359924316406
2023-08-10,129.4405975341797,317.9854431152344,176.20578002929688
2023-08-11,129.40081787109375,316.0948181152344,176.2652587890625
2023-08-14,131.051025390625,319.0784912109375,177.9209442138672
2023-08-15,129.50022888183594,316.9318542480469,175.92820739746094
2023-08-16,128.34707641601562,316.1621398925781,175.05572509765625
2023-08-17,129.68910217285156,312.688720703125,172.5077667236328
2023-08-18,127.3530044555664,312.29400634765625,172.9935760498047
2023-08-21,128.16815185546875,317.62261962890625,174.3319854736328
2023-08-22,128.92367553710938,318.1949157714844,175.71006774902344
2023-08-23,132.4228515625,322.67486572265625,179.5667266845703
2023-08-24,129.64935302734375,315.7378234863281,174.8673858642578
2023-08-25,129.91775512695312,318.7080383300781,177.07823181152344
2023-08-28,131.01123046875,319.41851806640625,178.6446990966797
2023-08-29,134.6894073486328,324.0661926269531,182.5409698486328
2023-08-30,136.120849609375,324.4411926269531,186.04071044921875
2023-08-31,136.53839111328125,323.4248352050781,186.25880432128906
2023-09-01,135.9916534423828,324.31292724609375,187.83518981933594
2023-09-05,135.90219116210938,329.1382141113281,188.07313537597656
2023-09-06,134.57008361816406,328.47711181640625,181.34136962890625
2023-09-07,135.3951873779297,325.54638671875,176.03724670410156
2023-09-08,136.38926696777344,329.8487243652344,176.65191650390625
2023-09-11,136.92611694335938,333.47015380859375,177.82180786132812
2023-09-12,135.26596069335938,327.3817443847656,174.7880401611328
2023-09-13,136.68751525878906,331.6150207519531,172.71595764160156
2023-09-14,138.168701171875,334.22015380859375,174.2328338623047
2023-09-15,137.48277282714844,325.8522644042969,173.5091094970703
2023-09-18,138.13888549804688,324.70758056640625,176.4437255859375
2023-09-19,138.00965881347656,324.30303955078125,177.5343017578125
2023-09-20,133.79470825195312,316.5272521972656,173.9849853515625
2023-09-21,130.5837860107422,315.30364990234375,172.4383544921875
2023-09-22,130.47442626953125,312.8170166015625,173.29098510742188
2023-09-25,131.3889923095703,313.3399963378906,174.56993103027344
2023-09-26,128.68505859375,308.01141357421875,170.48529052734375
2023-09-27,130.68321228027344,308.65283203125,168.9683837890625
2023-09-28,132.34332275390625,309.4915771484375,169.2261505126953
2023-09-29,131.07090759277344,311.57366943359375,169.74168395996094
2023-10-02,134.37127685546875,317.54364013671875,172.2599334716797
2023-10-03,132.5123291015625,309.244873046875,170.92147827148438
2023-10-04,135.4647674560547,314.7411804199219,172.1707000732422
2023-10-05,135.18643188476562,315.1358642578125,173.40997314453125
2023-10-06,137.91021728515625,322.93145751953125,175.9678497314453
2023-10-09,138.67567443847656,325.4576110839844,177.45498657226562
2023-10-10,138.37747192382812,324.0464782714844,176.86013793945312
2023-10-11,140.86268615722656,328.023193359375,178.25802612304688
2023-10-12,139.4610137939453,326.77984619140625,179.1602325439453
2023-10-13,137.76112365722656,323.3952331542969,177.31617736816406
2023-10-16,139.6598358154297,328.24029541015625,177.18727111816406
2023-10-17,140.15689086914062,327.6679382324219,175.63075256347656
2023-10-18,138.4569854736328,325.7437438964844,174.3319854736328
2023-10-19,138.1587677001953,326.937744140625,173.9552459716797
2023-10-20,135.93199157714844,322.3492126464844,171.3973846435547
2023-10-23,137.08514404296875,324.96417236328125,171.51634216308594
2023-10-24,139.29202270507812,326.1581726074219,171.9525909423828
2023-10-25,125.92150115966797,336.1640625,169.6326446533203
2023-10-26,122.71058654785156,323.5531005859375,165.458740234375
2023-10-27,122.67082214355469,325.4476623535156,166.77734375
2023-10-30,125.0069351196289,332.8484802246094,168.82957458496094
2023-10-31,124.55960083007812,333.63787841796875,169.30548095703125
2023-11-01,126.81617736816406,341.49261474609375,172.47804260253906
2023-11-02,127.82020568847656,343.71282958984375,176.04718017578125
2023-11-03,129.59963989257812,348.133544921875,175.13502502441406
2023-11-06,130.67324829101562,351.8143005371094,177.69293212890625
2023-11-07,131.61764526367188,355.7613525390625,180.26071166992188
2023-11-08,132.47256469726562,358.39605712890625,181.32154846191406
2023-11-09,130.911865234375,355.9193115234375,180.8456573486328
2023-11-10,133.26783752441406,364.78045654296875,185.04489135742188
2023-11-13,132.85031127929688,361.8299865722656,183.45654296875
2023-11-14,134.6297149658203,365.3725280761719,186.07733154296875
2023-11-15,135.57412719726562,365.5208435058594,186.6431884765625
2023-11-16,137.8804168701172,371.9479064941406,188.33084106445312
2023-11-17,136.13082885742188,365.6988525390625,188.3109893798828
2023-11-20,137.1050262451172,373.2036437988281,190.05816650390625
2023-11-21,137.80088806152344,368.8826904296875,189.2540740966797
2023-11-22,139.192626953125,373.6090393066406,189.91920471191406
2023-11-24,137.4032440185547,373.19378662109375,188.58892822265625
2023-11-27,137.23426818847656,374.3605041503906,188.4102325439453
2023-11-28,137.80088806152344,378.40460205078125,189.0157928466797
2023-11-29,135.59400939941406,374.5978088378906,187.99330139160156
2023-11-30,133.12864685058594,374.6571960449219,188.56910705566406
2023-12-01,132.53219604492188,370.3065490722656,189.84971618652344
2023-12-04,129.85812377929688,364.996826171875,188.0528564453125
2023-12-05,131.60769653320312,368.3388671875,192.01385498046875
2023-12-06,130.6533660888672,364.66064453125,190.92185974121094
2023-12-07,137.63189697265625,366.7865295410156,192.857666015625
2023-12-08,135.8325958251953,370.02972412109375,194.28721618652344
2023-12-11,133.904052734375,367.1325988769531,191.7755889892578
2023-12-12,132.85031127929688,370.1780090332031,193.29449462890625
2023-12-13,133.17837524414062,370.1680908203125,196.52085876464844
2023-12-14,132.4129180908203,361.82281494140625,196.66976928710938
2023-12-15,133.04913330078125,366.5690002441406,196.13369750976562
2023-12-18,136.3793487548828,368.4673767089844,194.46591186523438
2023-12-19,137.28396606445312,369.07061767578125,195.5082550048828
2023-12-20,138.8347625732422,366.4601745605469,193.4136199951172
2023-12-21,140.9621124267578,369.347412109375,193.2646942138672
2023-12-22,141.8766632080078,370.3757629394531,192.19253540039062
2023-12-26,141.97608947753906,370.4548645019531,191.6465606689453
2023-12-27,140.60423278808594,369.8714904785156,191.74583435058594
2023-12-28,140.44515991210938,371.06793212890625,192.17271423339844
2023-12-29,140.09722900390625,371.8193664550781,191.1303253173828
2024-01-02,138.73532104492188,366.7073669433594,184.29042053222656
2024-01-03,139.53060913085938,366.4404296875,182.9105224609375
2024-01-04,137.2243194580078,363.81024169921875,180.58753967285156
2024-01-05,136.57815551757812,363.6224365234375,179.86282348632812
2024-01-08,139.69960021972656,370.4845275878906,184.2109832763672
2024-01-09,141.71759033203125,371.5721740722656,183.7940673828125
2024-01-10,142.95030212402344,378.47381591796875,184.83642578125
2024-01-11,142.821044921875,380.3129577636719,184.24078369140625
2024-01-12,143.38768005371094,384.1098937988281,184.56838989257812
2024-01-16,143.2286376953125,385.8896789550781,182.29502868652344
2024-01-17,142.045654296875,385.0986633300781,181.3519287109375
2024-01-18,144.1332550048828,389.4492492675781,187.25869750976562
2024-01-19,147.09564208984375,394.1953430175781,190.16737365722656
2024-01-22,146.83718872070312,392.0596008300781,192.48045349121094
2024-01-23,147.8014373779297,394.42279052734375,193.7610626220703
2024-01-24,149.46160888671875,398.0417175292969,193.0860137939453
2024-01-25,152.73214721679688,400.3257751464844,192.75840759277344
2024-01-26,152.88124084472656,399.3963317871094,191.02110290527344
2024-01-29,153.925048828125,405.121337890625,190.3361358642578
2024-01-30,152.14564514160156,404.0039978027344,186.67294311523438
2024-01-31,140.9621124267578,393.11761474609375,183.05943298339844
2024-02-01,141.86672973632812,399.2480163574219,185.50155639648438
2024-02-02,142.69180297851562,406.6045227050781,184.4989013671875
2024-02-05,144.07359313964844,401.09698486328125,186.31558227539062
2024-02-06,144.55078125,400.9388427734375,187.92381286621094
2024-02-07,145.81324768066406,409.4027404785156,188.0330047607422
2024-02-08,146.35008239746094,409.4620666503906,186.95094299316406
2024-02-09,149.3323516845703,415.82977294921875,187.71632385253906
2024-02-12,147.85113525390625,410.5991516113281,186.02650451660156
2024-02-13,145.50509643554688,401.759521484375,183.92918395996094
2024-02-14,146.2705535888672,405.6426696777344,183.0445098876953
2024-02-15,143.08946228027344,402.7402038574219,182.7562713623047
2024-02-16,140.9223175048828,400.263671875,181.21556091308594
2024-02-20,141.3597412109375,399.0056457519531,180.47006225585938
2024-02-21,142.99005126953125,398.4013366699219,181.2255096435547
2024-02-22,144.46128845214844,407.7823791503906,183.26319885253906
2024-02-23,144.43150329589844,406.48468017578125,181.42431640625
2024-02-26,137.9301300048828,403.71099853515625,180.07247924804688
2024-02-27,139.27215576171875,403.651611328125,181.53366088867188
2024-02-28,136.61790466308594,403.8893127441406,180.33091735839844
2024-02-29,138.9540252685547,409.7536926269531,179.66494750976562
2024-03-01,137.2640838623047,411.59625244140625,178.58148193359375
2024-03-04,133.40701293945312,411.02166748046875,174.04885864257812
2024-03-05,132.98948669433594,398.866943359375,169.0987548828125
2024-03-06,131.7766876220703,398.31219482421875,168.104736328125
2024-03-07,134.4408416748047,405.29595947265625,167.9854736328125
2024-03-08,135.4846649169922,402.4034118652344,169.70509338378906
2024-03-11,138.11900329589844,400.7193603515625,171.7129669189453
2024-03-12,138.79498291015625,411.3782958984375,172.1900634765625
2024-03-13,139.9381866455078,411.20001220703125,170.10269165039062
2024-03-14,143.48707580566406,421.22491455078125,171.96145629882812
2024-03-15,141.3299102783203,412.5075988769531,171.583740234375
2024-03-18,147.60263061523438,413.39910888671875,172.67715454101562
2024-03-19,147.0459442138672,417.45068359375,175.02296447753906
2024-03-20,148.7955322265625,421.2347717285156,177.59742736816406
2024-03-21,147.86109924316406,425.33587646484375,170.34124755859375
2024-03-22,150.8732147216797,424.7118225097656,171.2457733154297
2024-03-25,150.25685119628906,418.8870849609375,169.82437133789062
2024-03-26,150.80360412597656,417.68841552734375,168.69122314453125
2024-03-27,151.04217529296875,417.4704895019531,172.26959228515625
2024-03-28,151.3602752685547,416.7671813964844,170.45057678222656
2024-04-01,155.57525634765625,420.58099365234375,169.00929260253906
2024-04-02,154.94894409179688,417.4804382324219,167.82643127441406
2024-04-03,155.4459991455078,416.49969482421875,168.63156127929688
2024-04-04,151.04217529296875,413.953857421875,167.8065643310547
2024-04-05,153.03036499023438,421.52203369140625,168.56198120117188
2024-04-08,155.2173614501953,420.600830078125,167.43878173828125
2024-04-09,157.20555114746094,422.2749328613281,168.6514434814453
2024-04-10,156.72836303710938,419.2833557128906,166.7727813720703
2024-04-11,159.83987426757812,423.909423828125,173.98919677734375
2024-04-12,158.2493438720703,417.9360656738281,175.4901580810547
2024-04-15,155.40625,409.7536926269531,171.6533203125
2024-04-16,155.0782012939453,410.6848449707031,168.3632049560547
2024-04-17,155.95298767089844,407.9706115722656,166.99147033691406
2024-04-18,156.52957153320312,400.4717102050781,166.0372314453125
2024-04-19,154.7998504638672,395.3701171875,164.0094757080078
2024-04-22,157.0166778564453,397.1928405761719,164.84442138671875
2024-04-23,158.97503662109375,403.7407531738281,165.8980712890625
2024-04-24,160.1480712890625,405.2167053222656,168.00535583496094
2024-04-25,157.0166778564453,395.2908935546875,168.87014770507812
2024-04-26,172.6636505126953,402.5024719238281,168.28366088867188
2024-04-29,166.90785217285156,398.4706726074219,172.4584503173828
2024-04-30,163.6671142578125,385.6720886230469,169.30747985839844
2024-05-01,164.59164428710938,391.2293701171875,168.28366088867188
2024-05-02,167.46458435058594,394.1021423339844,171.9912872314453
2024-05-03,167.99142456054688,402.8392639160156,182.2791290283203
2024-05-06,168.82647705078125,409.6546325683594,180.61917114257812
2024-05-07,171.95785522460938,405.49407958984375,181.30502319335938
2024-05-08,170.1486053466797,406.68280029296875,181.6429901123047
2024-05-09,170.5661163330078,408.44610595703125,183.46200561523438
2024-05-10,169.28375244140625,410.8433532714844,182.1979217529297
2024-05-13,169.89015197753906,409.8328857421875,185.4128875732422
2024-05-14,170.9140625,412.6462707519531,186.55752563476562
2024-05-15,172.8525390625,419.8609313964844,188.83685302734375
2024-05-16,174.39337158203125,417.7868347167969,188.95631408691406
2024-05-17,176.24237060546875,417.0127868652344,188.98619079589844
2024-05-20,177.40548706054688,422.103759765625,190.1507110595703
2024-05-21,178.4790802001953,425.7756042480469,191.4546356201172
2024-05-22,176.9481964111328,427.24432373046875,190.01138305664062
2024-05-23,174.0255584716797,423.7511291503906,186.01010131835938
2024-05-24,175.28805541992188,426.8870849609375,189.0956573486328
2024-05-28,176.9680633544922,427.0458679199219,189.10562133789062
2024-05-29,176.3517303466797,425.90460205078125,189.40420532226562
2024-05-30,172.534423828125,411.51495361328125,190.39956665039062
2024-05-31,172.9320831298828,411.9714660644531,191.3551025390625
2024-06-03,173.3893585205078,410.3736572265625,193.12680053710938
2024-06-04,174.0951690673828,412.9042663574219,193.44532775878906
2024-06-05,176.02369689941406,420.7839050292969,194.95823669433594
2024-06-06,177.29612731933594,421.28997802734375,193.57470703125
2024-06-07,174.91029357910156,420.6250915527344,195.97349548339844
2024-06-10,175.78610229492188,424.6144714355469,192.2210235595703
2024-06-11,177.33865356445312,429.3879089355469,206.1857147216797
2024-06-12,178.7021026611328,437.70416259765625,212.0782012939453
2024-06-13,175.89556884765625,438.2201843261719,213.2427520751953
2024-06-14,177.5177764892578,439.2026672363281,211.50086975097656
2024-06-17,177.9258270263672,444.9585266113281,215.6614227294922
2024-06-18,175.60694885253906,442.9440002441406,213.29248046875
2024-06-20,176.86094665527344,442.308837890625,208.70394897460938
2024-06-21,179.3987579345703,446.3578186035156,206.524169921875
2024-06-24,179.92620849609375,444.2638854980469,207.17111206054688
2024-06-25,184.69332885742188,447.5188903808594,208.0968017578125
2024-06-26,184.48434448242188,448.71966552734375,212.25733947753906
2024-06-27,185.9672088623047,449.4044189453125,213.10340881347656
2024-06-28,182.5436553955078,443.5493469238281,209.6395721435547
2024-07-01,183.60855102539062,453.2549133300781,215.7410430908203
2024-07-02,185.7184295654297,455.7855224609375,219.24465942382812
2024-07-03,186.49468994140625,457.26416015625,220.51870727539062
2024-07-05,191.04286193847656,464.0024719238281,225.28639221191406
2024-07-08,189.56991577148438,462.6925354003906,226.759521484375
2024-07-09,189.5301055908203,456.04351806640625,227.61549377441406
2024-07-10,191.73951721191406,462.7024841308594,231.89549255371094
2024-07-11,186.40512084960938,451.2403869628906,226.51068115234375
2024-07-12,185.88758850097656,450.0990905761719,229.46685791015625
2024-07-15,187.29086303710938,450.5059814453125,233.3088836669922
2024-07-16,184.61370849609375,446.09979248046875,233.72694396972656
2024-07-17,181.7474822998047,440.1454162597656,227.81459045410156
2024-07-18,178.3637237548828,437.0193786621094,223.13644409179688
2024-07-19,178.5329132080078,433.7842102050781,223.26585388183594
2024-07-22,182.4739990234375,439.5698547363281,222.91749572753906
2024-07-23,182.72280883789062,441.4653015136719,223.96258544921875
2024-07-24,173.53689575195312,425.63665771484375,217.52268981933594
2024-07-25,168.351806640625,415.216552734375,216.47760009765625
2024-07-26,167.8740692138672,422.0342712402344,216.94541931152344
2024-07-29,170.31239318847656,423.4831848144531,217.22412109375
2024-07-30,171.03887939453125,419.7021789550781,217.78150939941406
2024-07-31,172.32272338867188,415.16693115234375,221.04623413085938
2024-08-01,171.62606811523438,413.93634033203125,217.3435516357422
2024-08-02,167.59539794921875,405.3819580078125,218.83656311035156
2024-08-05,159.8724822998047,392.1434326171875,208.29586791992188
2024-08-06,159.77297973632812,396.56951904296875,206.26536560058594
2024-08-07,159.98196411132812,395.39849853515625,208.8433074951172
2024-08-08,163.0572052001953,399.6260986328125,212.31704711914062
2024-08-09,164.59979248046875,402.9307556152344,215.23342895507812
2024-08-12,163.16668701171875,403.7146911621094,216.7680206298828
2024-08-13,165.13722229003906,410.8599548339844,220.4949493408203
2024-08-14,161.25587463378906,413.6882629394531,220.94334411621094
2024-08-15,162.39041137695312,418.5796203613281,223.93284606933594
2024-08-16,163.95291137695312,416.0345458984375,225.25819396972656
2024-08-19,167.59539794921875,419.07672119140625,225.0987548828125
2024-08-20,168.15274047851562,422.3276672363281,225.71656799316406
2024-08-21,166.82908630371094,421.67156982421875,225.60696411132812
2024-08-22,164.69932556152344,413.13153076171875,223.74349975585938
2024-08-23,166.6300506591797,414.36431884765625,226.04542541503906
2024-08-26,167.12765502929688,411.08349609375,226.38421630859375
2024-08-27,165.5850830078125,411.43145751953125,227.2312469482422
2024-08-28,163.71405029296875,408.2103576660156,225.6966552734375
2024-08-29,162.6193084716797,410.71563720703125,228.98509216308594
2024-08-30,164.32113647460938,414.7122802734375,228.19784545898438
2024-09-03,157.85220336914062,407.0570983886719,221.98968505859375
2024-09-04,157.05601501464844,406.5202331542969,220.076416015625
2024-09-05,157.8422393798828,406.01318359375,221.60105895996094
2024-09-06,151.4031524658203,399.36212158203125,220.0465087890625
2024-09-09,149.02142333984375,403.3587646484375,220.13621520996094
2024-09-10,149.4897918701172,411.7894287109375,219.3389892578125
2024-09-11,151.6223907470703,420.57794189453125,221.88006591796875
2024-09-12,155.00062561035156,424.514892578125,221.98968505859375
2024-09-13,157.82080078125,428.083984375,221.72061157226562
2024-09-16,158.4386749267578,428.8296203613281,215.56227111816406
2024-09-17,159.7241973876953,432.6174621582031,216.03062438964844
2024-09-18,160.25234985351562,428.3027038574219,219.9169464111328
2024-09-19,162.67391967773438,436.1368408203125,228.0683135986328
2024-09-20,164.06906127929688,432.73675537109375,227.40066528320312
2024-09-23,162.50453186035156,430.9870300292969,225.6767120361328
2024-09-24,163.0725555419922,426.6722717285156,226.5735626220703
2024-09-25,162.4248046875,429.5951232910156,225.57705688476562
2024-09-26,163.2618865966797,428.7998046875,226.72305297851562
2024-09-27,164.71681213378906,425.5289611816406,226.99208068847656
2024-09-30,166.61024475097656,427.7956848144531,232.183837890625
2024-10-01,167.83596801757812,418.24163818359375,225.41763305664062
2024-10-02,166.7298126220703,414.7023620605469,225.98562622070312
2024-10-03,166.6301727294922,414.11578369140625,224.8795166015625
2024-10-04,167.97547912597656,413.6385498046875,226.0055694580078
2024-10-07,163.8199462890625,407.156494140625,220.91348266601562
2024-10-08,165.12539672851562,412.2964172363281,224.9791717529297
2024-10-09,162.4945526123047,415.0304260253906,228.73597717285156
2024-10-10,162.6141357421875,413.4198303222656,228.23770141601562
2024-10-11,163.94949340820312,413.89703369140625,226.75294494628906
2024-10-14,165.77316284179688,416.7006530761719,230.48980712890625
2024-10-15,166.32122802734375,416.3029479980469,233.03086853027344
2024-10-16,166.16180419921875,413.69818115234375,230.96812438964844
2024-10-17,163.93951416015625,414.2947082519531,231.33682250976562
2024-10-18,164.4776611328125,415.7263488769531,234.17684936523438
2024-10-21,165.22506713867188,416.3427429199219,235.6516571044922
2024-10-22,166.2415313720703,425.02191162109375,235.03382873535156
2024-10-23,163.9096221923828,422.1288757324219,229.95169067382812
2024-10-24,163.95945739746094,422.25811767578125,229.76235961914062
2024-10-25,166.41091918945312,425.658203125,230.5994110107422
2024-10-28,167.75624084472656,424.1072998046875,232.5824432373047
2024-10-29,170.54653930664062,429.43609619140625,232.85150146484375
2024-10-30,175.52919006347656,430.0127258300781,229.29400634765625
2024-10-31,172.09117126464844,403.9850769042969,225.11868286132812
2024-11-01,172.05130004882812,407.981689453125,222.1291961669922
2024-11-04,170.08811950683594,406.0827941894531,221.23233032226562
2024-11-05,170.81561279296875,409.0653381347656,222.66729736328125
2024-11-06,177.7115936279297,417.7345886230469,221.93984985351562
2024-11-07,181.6479034423828,422.9540100097656,226.6831817626953
2024-11-08,179.23629760742188,420.08087158203125,226.41383361816406
2024-11-11,181.33897399902344,415.5772399902344,223.69039916992188
2024-11-12,182.68429565429688,420.5679931640625,223.69039916992188
2024-11-13,179.86412048339844,422.7253723144531,224.57826232910156
2024-11-14,176.73500061035156,424.4055480957031,227.67080688476562
2024-11-15,173.2869873046875,412.5847473144531,224.4585418701172
2024-11-18,176.18690490722656,413.34033203125,227.47128295898438
2024-11-19,178.957275390625,415.3584899902344,227.73065185546875
2024-11-20,176.71507263183594,413.0718688964844,228.44891357421875
2024-11-21,168.65313720703125,411.2887268066406,227.97007751464844
2024-11-22,165.99237060546875,415.40289306640625,229.3168182373047
2024-11-25,168.8424530029297,417.1860656738281,232.30960083007812
2024-11-26,170.02833557128906,426.350830078125,234.49432373046875
2024-11-27,170.2276611328125,421.3699645996094,234.36465454101562
2024-11-29,169.89878845214844,421.83819580078125,236.75888061523438
2024-12-02,172.38015747070312,429.3293762207031,239.013427734375
2024-12-03,172.42002868652344,429.5485534667969,242.06607055664062
2024-12-04,175.47935485839844,435.7447204589844,242.42520141601562
2024-12-05,173.70553588867188,440.9248046875,242.4551239013672
2024-12-06,175.87799072265625,441.87115478515625,242.25559997558594
2024-12-09,176.68609619140625,444.311767578125,246.1562042236328
2024-12-10,186.09405517578125,441.6320495605469,247.1737518310547
2024-12-11,196.25025939941406,447.2704162597656,245.89682006835938
2024-12-12,193.17745971679688,447.83819580078125,247.36329650878906
2024-12-13,190.93270874023438,445.5569763183594,247.5328826904297
2024-12-16,197.69686889648438,449.86041259765625,250.4358673095703
2024-12-17,196.6593017578125,452.7194519042969,252.8699951171875
2024-12-18,189.70558166503906,435.71484375,247.4530792236328
2024-12-19,189.2566375732422,435.356201171875,249.1888885498047
2024-12-20,192.509033203125,434.9278869628906,253.87759399414062
2024-12-23,195.53195190429688,433.5830383300781,254.6557159423828
2024-12-24,197.10824584960938,437.64739990234375,257.57867431640625
2024-12-26,196.63934326171875,436.43206787109375,258.39666748046875
2024-12-27,193.58648681640625,428.881103515625,254.9749298095703
2024-12-30,192.23965454101562,423.2029113769531,251.5930938720703
2024-12-31,189.99490356445312,419.88568115234375,249.8173828125
